number,created_at,closed_at,merged_at,user,state,comments
367,2013-10-14 16:21:58+00:00,2013-10-14 17:10:29+00:00,,codylindley,closed,3
355,2013-09-19 18:05:42+00:00,2013-09-20 01:41:51+00:00,,urbany,closed,2
335,2013-08-29 01:30:53+00:00,2013-08-29 04:15:34+00:00,,NickHeiner,closed,2
327,2013-08-03 08:36:32+00:00,2013-08-03 17:56:29+00:00,2013-08-03 17:56:29+00:00,stereokai,closed,3
322,2013-07-20 12:43:12+00:00,2013-07-20 13:44:09+00:00,,sindresorhus,closed,9
318,2013-07-15 09:26:05+00:00,2013-07-16 16:21:15+00:00,,tomByrer,closed,5
312,2013-07-06 20:17:41+00:00,2013-07-07 23:24:34+00:00,,thaumant,closed,3
310,2013-07-03 02:54:31+00:00,2013-07-03 05:06:46+00:00,,blacktail,closed,17
302,2013-06-16 15:06:27+00:00,2013-06-16 15:38:41+00:00,,OliverJAsh,closed,2
291,2013-06-03 18:31:02+00:00,2013-06-03 18:45:00+00:00,,sivavisakan,closed,2
268,2013-05-11 14:15:44+00:00,2013-05-11 14:19:00+00:00,,altworowsky,closed,1
266,2013-05-10 15:14:10+00:00,2013-05-10 18:47:04+00:00,,artch,closed,20
254,2013-04-26 10:16:15+00:00,2013-04-26 14:58:12+00:00,,cederberg,closed,9
253,2013-04-24 03:10:33+00:00,2013-04-24 03:14:24+00:00,2013-04-24 03:14:24+00:00,ajoslin,closed,3
251,2013-04-23 14:47:42+00:00,2013-04-23 14:52:48+00:00,,chrisjhoughton,closed,4
232,2013-04-09 01:35:35+00:00,2013-04-09 03:01:37+00:00,,d8uv,closed,2
230,2013-04-07 23:51:48+00:00,2013-04-08 02:40:32+00:00,,sindresorhus,closed,5
202,2013-03-03 21:09:43+00:00,2013-03-03 21:44:11+00:00,2013-03-03 21:44:11+00:00,drewish,closed,6
198,2013-02-27 21:05:54+00:00,2013-02-28 01:55:48+00:00,,DavidMikeSimon,closed,4
196,2013-02-26 19:47:35+00:00,2013-02-27 05:07:57+00:00,,jgable,closed,1
192,2013-02-24 02:50:35+00:00,2013-02-24 06:55:18+00:00,2013-02-24 06:55:18+00:00,phated,closed,1
175,2013-02-08 19:56:32+00:00,2013-02-08 20:46:49+00:00,2013-02-08 20:46:49+00:00,timmywil,closed,5
170,2013-01-26 01:23:05+00:00,2013-01-26 03:40:13+00:00,2013-01-26 03:40:13+00:00,paulmillr,closed,2
152,2013-01-04 10:26:36+00:00,2013-01-04 14:15:27+00:00,2013-01-04 14:15:27+00:00,terinjokes,closed,2
142,2012-12-18 18:19:38+00:00,2012-12-19 03:14:00+00:00,2012-12-19 03:14:00+00:00,danheberden,closed,17
138,2012-12-12 00:55:47+00:00,2012-12-12 08:38:09+00:00,,terinjokes,closed,4
132,2012-12-04 07:42:33+00:00,2012-12-04 07:44:23+00:00,,ashaffer,closed,2
129,2012-12-03 06:32:54+00:00,2012-12-04 08:36:08+00:00,,Rob-ot,closed,4
128,2012-11-30 12:35:12+00:00,2012-11-30 17:01:02+00:00,,maxim-grishaev,closed,2
119,2012-11-19 06:01:12+00:00,2012-11-20 15:52:11+00:00,2012-11-20 15:52:11+00:00,jdalton,closed,16
118,2012-11-17 22:21:03+00:00,2012-11-17 23:55:43+00:00,,leventov,closed,2
108,2012-11-09 17:59:25+00:00,2012-11-10 16:16:08+00:00,,maxim-grishaev,closed,9
107,2012-11-09 13:05:45+00:00,2012-11-09 16:37:16+00:00,,zerodogg,closed,1
104,2012-11-05 16:46:55+00:00,2012-11-06 11:05:44+00:00,,Mortimerp9,closed,1
102,2012-11-03 22:25:37+00:00,2012-11-03 22:27:24+00:00,2012-11-03 22:27:24+00:00,ryanramage,closed,3
96,2012-10-22 19:03:53+00:00,2012-10-22 19:14:37+00:00,2012-10-22 19:14:37+00:00,terinjokes,closed,2
93,2012-10-16 14:29:51+00:00,2012-10-16 14:54:03+00:00,,lfac-pt,closed,3
90,2012-10-12 03:33:34+00:00,2012-10-12 05:14:12+00:00,,arhea,closed,9
87,2012-10-09 20:55:22+00:00,2012-10-09 20:56:59+00:00,2012-10-09 20:56:59+00:00,danheberden,closed,1
83,2012-10-03 03:01:36+00:00,2012-12-09 18:04:51+00:00,,junosuarez,closed,18
70,2012-09-08 04:37:16+00:00,2012-09-08 04:54:24+00:00,,benekastah,closed,2
65,2012-09-02 15:03:16+00:00,2012-09-02 18:07:37+00:00,,braddunbar,closed,8
58,2012-08-13 13:02:17+00:00,2012-08-14 06:56:35+00:00,,sjonnet19,closed,14
50,2012-07-16 23:38:02+00:00,2012-07-17 00:01:07+00:00,2012-07-17 00:01:07+00:00,jayphelps,closed,1
41,2012-07-07 07:59:38+00:00,2012-07-07 08:03:32+00:00,,node-migrator-bot,closed,5
39,2012-06-28 14:19:08+00:00,2012-06-28 16:37:11+00:00,,davidmurdoch,closed,2
38,2012-06-28 14:18:26+00:00,2012-06-29 05:21:18+00:00,2012-06-29 05:21:18+00:00,davidmurdoch,closed,1
37,2012-06-28 14:15:45+00:00,2012-06-29 05:21:20+00:00,2012-06-29 05:21:20+00:00,davidmurdoch,closed,1
35,2012-06-20 02:41:53+00:00,2012-06-26 07:31:44+00:00,2012-06-26 07:31:44+00:00,tomByrer,closed,2
32,2012-06-15 08:06:44+00:00,2012-06-15 13:12:13+00:00,,cheeaun,closed,1
23,2012-06-07 13:05:30+00:00,2012-06-07 13:54:07+00:00,,bolgovr,closed,8
18,2012-05-29 13:51:19+00:00,2012-05-29 14:12:19+00:00,,mathiasbynens,closed,2
17,2012-05-29 11:46:09+00:00,2012-05-29 14:20:23+00:00,,thorlarholm,closed,2
9,2012-05-15 19:47:33+00:00,2012-05-20 04:11:09+00:00,2012-05-20 04:11:09+00:00,sindresorhus,closed,4
7,2012-05-10 05:27:52+00:00,2012-05-15 06:19:12+00:00,,mc0,closed,5
5,2012-04-27 05:37:51+00:00,2012-05-06 23:17:25+00:00,,gf3,closed,1
4,2012-04-26 09:21:25+00:00,2012-04-26 13:21:05+00:00,,lancejpollard,closed,9
3,2012-04-23 22:44:19+00:00,2012-04-23 23:10:09+00:00,,pdokas,closed,2
2,2012-04-23 19:37:02+00:00,2012-04-24 03:18:47+00:00,2012-04-24 03:18:47+00:00,ghost,closed,4
1,2012-04-23 02:49:19+00:00,2012-04-23 03:34:50+00:00,2012-04-23 03:34:50+00:00,ghost,closed,11
